71, J, 49, 150, 210
79, C, 12, 163, 277
34, G, 8, 131, 170
63, P, 14, 159, 127
94, i, 20, 127, 228
72, b, 9, 194, 252
44, a, 50, 121, 133
1, G, 16, 200, 200
82, v, 48, 174, 191
89, Q, 34, 150, 150
33, k, 24, 191, 362
88, S, 11, 103, 103
1, N, 21, 128, 128
50, D, 47, 188, 338
12, n, 32, 114, 91
82, s, 17, 120, 108
70, t, 35, 167, 233
85, q, 47, 135, 243
55, W, 44, 174, 156
89, x, 47, 142, 284
91, a, 27, 200, 300
73, M, 39, 157, 125
30, a, 48, 154, 215
6, I, 26, 199, 398
59, u, 8, 196, 215
15, E, 33, 150, 120
55, C, 46, 162, 129
56, K, 20, 111, 188
7, j, 50, 144, 273
67, J, 44, 136, 136
83, W, 42, 169, 219
94, Z, 25, 136, 136
73, X, 15, 102, 193
52, f, 32, 139, 139
75, Z, 44, 149, 283
4, R, 22, 111, 177
89, d, 11, 170, 136
97, c, 48, 144, 259
62, T, 5, 158, 142
98, r, 15, 190, 285
52, H, 43, 158, 126
93, u, 18, 133, 199
94, b, 35, 162, 194
77, p, 37, 187, 355
80, g, 35, 108, 118
93, B, 25, 169, 287
75, H, 46, 121, 242
24, F, 43, 194, 213
58, w, 7, 183, 183
8, X, 5, 120, 192
96, D, 21, 121, 145
54, k, 17, 177, 265
76, t, 22, 135, 216
83, Q, 13, 197, 256
26, j, 28, 134, 187
24, R, 31, 113, 124
93, N, 47, 130, 260
76, g, 14, 157, 314
85, s, 26, 174, 174
68, v, 18, 174, 313
64, r, 6, 191, 286
74, n, 23, 190, 266
1, y, 20, 195, 370
24, W, 35, 175, 332
36, l, 26, 127, 215
28, b, 24, 101, 80
31, e, 33, 169, 152
14, h, 48, 179, 232
4, O, 36, 142, 213
64, U, 29, 118, 94
32, K, 47, 196, 313
51, C, 9, 164, 328
19, u, 29, 176, 281
78, E, 5, 158, 142
78, h, 15, 177, 230
1, L, 38, 192, 172
6, t, 43, 138, 234
58, R, 26, 145, 159
26, X, 36, 152, 288
3, p, 44, 157, 125
51, z, 43, 146, 189
21, o, 5, 106, 159
7, m, 40, 106, 137
51, Q, 34, 198, 297
3, u, 50, 162, 194
35, v, 45, 181, 144
1, P, 6, 164, 311
47, g, 12, 167, 200
50, t, 12, 166, 199
89, l, 26, 190, 228
71, a, 42, 129, 129
82, O, 15, 114, 114
82, D, 24, 131, 157
33, g, 28, 159, 222
55, G, 20, 197, 354
16, Y, 9, 148, 192
6, Y, 15, 126, 176
51, C, 7, 181, 235
100, i, 18, 107, 149
25, J, 11, 148, 222
96, o, 25, 183, 292
58, h, 38, 169, 219
69, k, 45, 176, 281
48, x, 47, 141, 282
16, m, 7, 193, 212
35, V, 18, 186, 334
16, y, 27, 166, 215
21, q, 7, 113, 180
11, P, 11, 157, 188
19, k, 24, 163, 163
1, i, 35, 194, 155
84, I, 24, 109, 163
57, S, 12, 102, 183
31, g, 46, 146, 146
74, W, 33, 178, 356
63, H, 34, 184, 184
43, u, 37, 171, 256
66, Y, 44, 186, 316
88, h, 20, 108, 172
13, Q, 28, 162, 145
24, l, 25, 122, 146
49, w, 20, 128, 140
55, Q, 35, 173, 173
15, F, 41, 182, 273
23, w, 47, 197, 216
30, s, 31, 176, 299
17, B, 9, 155, 170
9, b, 27, 166, 166
85, F, 48, 135, 162
70, W, 14, 133, 172
4, l, 18, 163, 293
27, P, 33, 170, 323
63, h, 30, 188, 338
89, B, 20, 178, 320
65, h, 34, 198, 376
95, n, 31, 195, 253
39, p, 20, 182, 309
87, E, 13, 176, 246
72, B, 45, 109, 109
44, h, 7, 105, 84
77, Q, 25, 160, 256
5, o, 19, 151, 135
75, q, 6, 143, 114
20, O, 43, 116, 197
96, o, 9, 170, 153
10, W, 16, 170, 323
2, P, 15, 141, 253
1, J, 8, 163, 260
88, k, 34, 124, 99
18, j, 26, 110, 187
52, h, 33, 125, 162
47, x, 43, 162, 162
10, v, 22, 132, 105
51, c, 29, 100, 100
24, N, 23, 135, 175
72, p, 9, 137, 219
0, M, 26, 129, 180
25, t, 24, 195, 195
5, x, 45, 165, 330
76, N, 8, 150, 120
54, u, 30, 193, 250
30, x, 25, 134, 214
9, A, 21, 120, 192
24, o, 9, 101, 131
83, Y, 21, 109, 185
21, w, 32, 168, 235
57, U, 17, 163, 309
23, C, 22, 199, 258
10, U, 16, 120, 180
91, p, 46, 180, 216
32, q, 30, 118, 118
94, Z, 41, 184, 349
45, a, 9, 120, 96
11, J, 47, 185, 259
55, i, 40, 144, 158
4, i, 34, 121, 193
44, L, 47, 117, 198
90, h, 6, 183, 201
1, U, 48, 112, 212
83, E, 23, 118, 224
79, D, 32, 117, 140
45, H, 6, 109, 174
14, x, 11, 148, 207
80, f, 31, 104, 166
2, b, 40, 110, 121
19, K, 7, 109, 207
94, M, 46, 144, 158
92, W, 44, 170, 255
37, n, 20, 193, 231
49, C, 43, 104, 208
3, V, 23, 130, 182
62, y, 48, 153, 229
24, s, 44, 169, 236
20, O, 13, 129, 167
17, J, 9, 104, 145
66, a, 18, 148, 266
60, E, 7, 117, 187
17, X, 33, 162, 129
71, p, 20, 156, 312
57, n, 27, 191, 191
86, O, 9, 166, 182
78, v, 7, 164, 311
68, t, 44, 192, 364
78, y, 32, 115, 218
2, H, 43, 127, 127
46, z, 18, 195, 390
11, t, 37, 116, 220
86, J, 36, 135, 162
81, f, 18, 145, 130
27, c, 48, 106, 169
52, E, 10, 191, 171
86, x, 10, 141, 253
48, f, 27, 174, 208
82, d, 8, 101, 191
58, W, 15, 166, 332
13, E, 8, 114, 102
49, Y, 28, 145, 290
10, q, 6, 129, 103
59, m, 27, 177, 318
89, Z, 13, 179, 322
46, P, 39, 193, 308
98, C, 27, 111, 144
53, N, 43, 154, 138
46, J, 16, 165, 198
74, K, 39, 174, 156
29, c, 13, 124, 235
32, S, 6, 116, 104
81, q, 15, 146, 146
41, N, 25, 165, 264
62, U, 14, 198, 158
94, s, 19, 154, 308
97, E, 42, 146, 262
55, i, 9, 103, 133
87, I, 49, 177, 159
65, x, 33, 166, 232
69, Q, 10, 194, 194
47, w, 17, 181, 144
100, X, 48, 140, 196
32, M, 28, 171, 273
8, F, 40, 132, 132
100, Y, 25, 118, 106
74, Y, 21, 134, 254
68, V, 8, 187, 187
52, d, 33, 130, 117
38, c, 31, 159, 238
15, e, 46, 197, 177
64, j, 18, 145, 145
90, u, 29, 130, 234
89, W, 12, 197, 256
81, l, 17, 148, 222
67, i, 31, 158, 284
82, c, 23, 134, 201
55, A, 7, 196, 235
52, X, 21, 106, 148
8, c, 27, 130, 143
95, i, 15, 158, 252
45, p, 7, 140, 238
20, c, 22, 121, 157
90, V, 23, 114, 159
34, f, 23, 161, 257
63, I, 8, 157, 298
69, y, 22, 109, 152
64, m, 32, 114, 216
70, U, 8, 138, 262
73, G, 43, 106, 148
77, A, 19, 179, 250
65, I, 31, 198, 336
100, a, 40, 185, 370
77, z, 6, 105, 115
73, k, 46, 163, 260
36, X, 27, 188, 282
1, r, 37, 121, 181
21, o, 32, 152, 304
2, g, 14, 110, 165
88, i, 49, 181, 199
8, o, 27, 189, 264
34, B, 28, 127, 114
43, W, 23, 105, 94
68, l, 21, 162, 226
38, R, 30, 165, 198
78, j, 43, 126, 151
42, b, 9, 196, 156
27, b, 48, 107, 160
52, g, 17, 122, 195
71, x, 50, 111, 144
50, c, 50, 196, 254
98, w, 49, 180, 324
76, Q, 44, 142, 241
39, t, 18, 114, 114
55, T, 47, 121, 229
96, O, 6, 187, 374
5, p, 39, 108, 162
53, j, 18, 131, 104
87, S, 35, 183, 311
53, T, 5, 146, 277
77, F, 39, 145, 232
22, H, 16, 159, 286
24, s, 45, 133, 252
47, P, 50, 174, 139
19, J, 7, 137, 178
89, O, 29, 192, 211
67, P, 36, 119, 178
99, J, 39, 106, 137
100, u, 17, 165, 165
1, T, 7, 163, 293
36, H, 19, 123, 196
77, b, 40, 117, 198
46, K, 13, 139, 250
49, Z, 28, 191, 343
43, F, 16, 137, 150
93, o, 9, 104, 176
20, X, 16, 170, 289
58, P, 38, 146, 189
51, P, 42, 175, 227
59, t, 24, 114, 171
88, W, 11, 165, 313
65, K, 18, 176, 281
97, b, 46, 121, 108
44, Q, 22, 129, 103
92, n, 5, 191, 229
17, O, 36, 111, 144
32, m, 12, 150, 300
8, B, 44, 130, 208
77, K, 20, 195, 156
80, M, 14, 129, 180
0, K, 30, 103, 185
67, I, 34, 159, 143
90, F, 8, 106, 127
59, q, 16, 125, 187
65, h, 43, 155, 139
77, q, 45, 114, 182
32, O, 38, 123, 233
96, U, 13, 142, 213
16, c, 29, 182, 327
55, m, 50, 170, 153
29, o, 42, 173, 328
30, Z, 30, 147, 294
11, y, 11, 132, 184
11, s, 6, 184, 349
99, L, 45, 112, 156
45, r, 26, 125, 112
98, J, 20, 101, 111
85, o, 10, 104, 114
65, g, 49, 173, 259
89, V, 49, 111, 155
56, X, 5, 139, 166
51, j, 47, 111, 222
46, b, 35, 103, 92
86, d, 8, 188, 169
87, q, 22, 196, 176
39, o, 10, 186, 334
78, A, 28, 139, 152
92, T, 20, 111, 222
33, w, 39, 155, 248
2, y, 49, 137, 274
26, c, 19, 155, 263
33, t, 38, 149, 253
81, R, 21, 161, 177
23, P, 9, 176, 228
53, h, 30, 176, 228
7, H, 34, 197, 374
51, u, 8, 104, 208
10, w, 31, 194, 388
36, t, 47, 184, 312
4, B, 5, 136, 149
76, c, 41, 115, 103
16, I, 25, 125, 150
44, e, 5, 114, 159
43, N, 28, 136, 149
6, G, 43, 186, 372
20, d, 11, 103, 195
23, b, 21, 186, 204
96, S, 25, 178, 320
52, z, 20, 169, 169
75, V, 35, 192, 230
35, U, 40, 171, 256
62, O, 46, 122, 244
32, R, 12, 180, 342
63, s, 35, 168, 336
20, L, 24, 119, 238
37, W, 50, 141, 169
92, e, 49, 187, 168
58, C, 28, 140, 238
42, N, 19, 113, 146
76, r, 16, 183, 183
16, i, 26, 135, 148
55, D, 37, 104, 93
47, V, 15, 171, 136
91, E, 8, 195, 156
52, C, 25, 177, 230
56, Z, 10, 123, 209
85, C, 27, 150, 165
42, D, 50, 189, 340
13, N, 21, 121, 169
13, K, 16, 194, 388
55, i, 35, 156, 218
7, a, 32, 200, 400
37, A, 17, 149, 119
88, l, 22, 179, 340
47, r, 36, 168, 252
53, y, 33, 195, 273
8, V, 9, 147, 264
51, h, 14, 200, 240
33, U, 22, 187, 243
38, h, 12, 163, 211
49, Y, 44, 178, 213
51, M, 7, 171, 290
19, T, 47, 101, 141
93, z, 44, 191, 171
31, U, 12, 181, 289
42, c, 11, 139, 180
91, b, 41, 144, 244
67, q, 6, 162, 275
72, d, 17, 193, 173
23, S, 11, 198, 158
93, f, 11, 163, 130
60, P, 36, 112, 89
68, e, 39, 107, 181
96, v, 19, 140, 140
57, D, 37, 194, 310
17, c, 38, 186, 148
16, I, 7, 171, 273
55, Y, 26, 167, 250
83, v, 49, 134, 268
74, S, 10, 149, 238
52, T, 30, 139, 236
83, N, 32, 110, 88
51, s, 41, 134, 107
95, T, 43, 115, 230
35, T, 39, 197, 216
9, z, 27, 183, 183
66, l, 50, 199, 218
88, F, 39, 186, 148
99, o, 24, 198, 376
36, d, 6, 134, 107
70, e, 24, 196, 274
28, t, 32, 175, 297
72, X, 17, 189, 302
83, p, 43, 148, 266
31, q, 18, 199, 278
74, v, 22, 136, 244
29, Y, 11, 182, 163
6, A, 34, 165, 330
66, H, 7, 111, 122
5, y, 49, 127, 127
83, m, 23, 116, 162
78, I, 20, 150, 210
94, J, 7, 185, 333
21, e, 13, 190, 228
94, L, 17, 199, 398
10, f, 31, 176, 193
33, x, 34, 187, 355
72, v, 40, 111, 122
61, B, 6, 187, 224
87, W, 40, 105, 84
33, t, 44, 161, 257
85, K, 23, 118, 141
64, d, 9, 101, 151
64, t, 49, 116, 127
64, X, 28, 185, 222
54, z, 35, 104, 166
76, E, 37, 110, 165
0, i, 25, 105, 105
18, I, 5, 134, 201
78, G, 5, 110, 165
97, Q, 5, 165, 247
8, a, 25, 145, 130
28, o, 37, 181, 343
97, S, 10, 158, 205
53, O, 37, 138, 179
69, M, 5, 145, 116
17, s, 29, 151, 166
82, O, 38, 106, 137
56, b, 9, 194, 232
94, C, 31, 126, 239
28, E, 32, 111, 144
84, l, 34, 159, 270
34, A, 36, 117, 140
29, M, 10, 139, 278
8, x, 16, 136, 108
81, j, 27, 101, 141
12, D, 47, 140, 238
86, S, 14, 100, 190
94, U, 49, 145, 174
3, B, 42, 100, 120
47, E, 20, 147, 147
33, p, 28, 135, 121
8, Z, 24, 193, 231
84, t, 35, 165, 280
60, y, 14, 140, 266
5, f, 30, 164, 196
45, T, 17, 173, 138
25, v, 31, 122, 158
59, k, 40, 186, 148
11, S, 39, 118, 106
93, L, 43, 138, 165
84, i, 36, 157, 282
92, q, 33, 195, 351
92, z, 36, 120, 192
34, g, 16, 104, 166
31, j, 20, 191, 171
33, n, 50, 144, 115
5, A, 5, 150, 195
60, F, 6, 107, 160
4, S, 37, 197, 216
96, l, 39, 156, 218
90, T, 48, 166, 332
17, F, 9, 110, 220
81, A, 49, 126, 239
48, h, 16, 155, 279
64, s, 47, 117, 187
46, h, 44, 200, 160
42, p, 27, 105, 210
63, w, 48, 111, 222
83, l, 7, 111, 133
68, T, 33, 103, 195
33, x, 48, 152, 228
57, F, 16, 181, 199
56, X, 26, 177, 300
2, j, 44, 182, 364
62, d, 8, 108, 118
74, u, 46, 102, 132
60, q, 43, 174, 348
0, o, 9, 142, 170
20, K, 32, 162, 210
31, Y, 42, 127, 127
66, F, 12, 134, 201
65, K, 5, 191, 248
33, j, 47, 143, 228
86, n, 46, 187, 261
63, b, 16, 135, 175
44, V, 30, 158, 300
52, i, 39, 155, 124
67, O, 28, 175, 227
41, R, 35, 151, 181
2, F, 50, 195, 273
