80, F, 5, 126, 239
36, j, 28, 165, 165
8, v, 32, 140, 168
43, u, 10, 170, 170
44, R, 45, 154, 246
63, F, 8, 127, 114
51, E, 15, 174, 278
96, J, 29, 107, 181
2, D, 32, 186, 260
4, g, 26, 102, 183
60, R, 27, 122, 219
69, i, 13, 150, 285
43, w, 18, 116, 232
19, y, 9, 176, 211
97, K, 35, 145, 203
35, t, 7, 107, 107
82, g, 35, 161, 225
66, l, 8, 140, 154
57, t, 22, 146, 248
42, t, 13, 125, 237
1, p, 44, 101, 90
48, J, 15, 178, 267
86, C, 28, 120, 156
2, U, 21, 197, 216
69, z, 45, 108, 194
30, K, 49, 101, 101
71, X, 27, 149, 149
17, s, 43, 199, 218
44, j, 11, 175, 175
81, I, 30, 185, 259
40, T, 28, 131, 104
40, u, 32, 183, 201
56, P, 9, 197, 216
1, v, 12, 179, 232
44, E, 26, 114, 148
20, T, 33, 122, 97
47, a, 44, 154, 215
97, T, 20, 118, 177
84, w, 38, 141, 169
39, n, 23, 138, 138
41, m, 43, 191, 229
61, G, 11, 152, 152
78, L, 18, 111, 122
92, q, 10, 180, 324
55, i, 35, 181, 217
30, s, 29, 107, 171
96, w, 49, 133, 159
90, N, 28, 173, 328
33, P, 33, 178, 178
8, s, 7, 160, 320
14, F, 15, 185, 166
94, s, 36, 175, 244
26, V, 13, 184, 368
34, t, 17, 197, 295
46, T, 24, 179, 143
76, p, 48, 171, 136
94, V, 9, 129, 245
45, P, 30, 191, 229
27, S, 48, 189, 264
25, G, 18, 167, 300
60, N, 24, 152, 273
19, j, 50, 115, 218
37, m, 8, 140, 182
82, B, 36, 186, 297
92, y, 34, 148, 251
77, a, 35, 155, 124
13, X, 42, 125, 187
88, t, 42, 197, 216
38, p, 33, 136, 108
21, W, 33, 113, 180
17, G, 27, 156, 296
11, r, 15, 140, 210
58, h, 43, 113, 180
100, w, 30, 168, 268
48, f, 21, 135, 256
5, X, 7, 200, 220
82, d, 18, 119, 142
51, J, 47, 127, 139
7, o, 41, 196, 196
38, r, 48, 168, 134
58, v, 47, 136, 272
37, V, 23, 173, 207
76, N, 25, 121, 181
62, E, 21, 149, 178
16, Z, 9, 109, 130
85, C, 25, 194, 194
91, Q, 33, 131, 235
89, x, 39, 138, 193
38, G, 28, 119, 226
4, E, 8, 190, 209
98, L, 45, 161, 209
27, e, 6, 189, 340
73, b, 37, 197, 275
64, G, 8, 101, 101
56, K, 27, 197, 315
65, k, 11, 149, 163
43, I, 7, 169, 304
50, u, 15, 187, 299
84, d, 40, 150, 240
23, v, 29, 154, 261
61, s, 41, 117, 163
56, s, 19, 116, 150
34, B, 21, 177, 283
22, o, 34, 164, 180
89, s, 27, 186, 148
57, z, 26, 136, 122
40, K, 49, 191, 324
30, Y, 42, 122, 231
49, k, 34, 193, 231
20, T, 16, 140, 210
1, L, 5, 160, 288
59, n, 6, 105, 199
40, x, 22, 123, 147
50, f, 24, 109, 109
79, q, 43, 105, 178
82, y, 42, 130, 234
31, J, 25, 138, 138
80, C, 47, 108, 151
38, g, 34, 134, 107
22, v, 18, 118, 94
7, U, 23, 139, 111
88, w, 31, 165, 230
14, C, 8, 128, 128
8, k, 34, 135, 148
47, X, 8, 111, 210
68, K, 11, 169, 152
86, I, 31, 150, 150
79, J, 19, 159, 174
96, l, 47, 185, 277
56, E, 49, 111, 177
69, I, 27, 161, 322
70, O, 26, 128, 204
11, n, 13, 184, 349
9, J, 26, 135, 216
71, F, 39, 182, 236
18, z, 7, 126, 138
10, J, 23, 117, 210
46, v, 19, 171, 188
59, Z, 38, 109, 87
4, Z, 37, 141, 155
60, A, 36, 156, 156
56, x, 24, 176, 228
36, p, 5, 164, 213
58, X, 30, 198, 237
