86, x, 30, 116, 104
70, j, 42, 130, 182
77, b, 24, 160, 240
69, L, 18, 145, 246
27, v, 16, 157, 204
53, c, 27, 193, 173
56, o, 9, 151, 166
17, M, 28, 102, 112
29, H, 32, 102, 132
37, z, 40, 124, 111
82, F, 37, 146, 292
44, H, 32, 154, 308
26, z, 43, 146, 248
13, r, 19, 160, 224
23, o, 33, 173, 155
81, i, 15, 175, 210
73, Y, 16, 190, 342
16, i, 40, 178, 231
33, f, 26, 104, 156
71, p, 14, 195, 390
9, d, 5, 187, 317
83, t, 14, 138, 124
59, B, 32, 152, 212
3, G, 37, 133, 252
40, o, 40, 102, 91
28, c, 40, 116, 150
78, C, 39, 163, 211
12, f, 36, 188, 244
66, Y, 35, 160, 288
58, L, 29, 122, 231
92, i, 9, 101, 151
36, s, 30, 157, 282
65, f, 41, 133, 252
40, S, 8, 136, 231
89, P, 24, 174, 295
69, Z, 5, 176, 334
36, i, 17, 119, 238
87, M, 33, 153, 137
63, F, 10, 147, 191
48, W, 25, 168, 302
81, Z, 9, 162, 275
45, p, 16, 199, 398
5, h, 50, 172, 309
86, G, 7, 103, 113
81, B, 13, 151, 211
64, u, 37, 174, 174
66, E, 14, 130, 260
53, J, 50, 169, 321
87, v, 20, 160, 256
37, a, 10, 104, 176
99, N, 14, 114, 136
13, M, 36, 122, 122
5, k, 18, 165, 132
100, X, 42, 174, 348
33, r, 15, 102, 91
18, W, 16, 111, 188
37, O, 47, 127, 127
17, o, 7, 116, 185
90, x, 49, 149, 283
10, Z, 26, 125, 162
92, S, 43, 142, 142
35, d, 44, 130, 130
49, Y, 50, 117, 93
94, J, 48, 172, 275
17, y, 6, 123, 246
88, Y, 45, 142, 156
4, V, 23, 119, 107
2, U, 48, 131, 248
61, a, 9, 188, 376
2, e, 16, 117, 117
2, V, 29, 173, 242
7, N, 14, 120, 132
51, I, 43, 174, 348
84, I, 37, 120, 96
7, J, 47, 162, 226
47, J, 40, 144, 216
73, p, 30, 194, 310
92, N, 27, 139, 180
56, e, 39, 105, 189
9, C, 24, 181, 253
50, D, 7, 188, 206
92, A, 22, 143, 143
87, T, 22, 116, 92
79, D, 40, 130, 117
7, k, 40, 109, 218
8, X, 38, 190, 247
67, K, 8, 120, 108
96, m, 44, 171, 273
29, R, 6, 200, 360
72, P, 9, 200, 280
50, g, 38, 165, 264
45, V, 25, 119, 142
67, d, 21, 130, 143
69, N, 39, 118, 141
54, P, 28, 120, 216
66, f, 43, 132, 211
88, Q, 21, 175, 227
53, g, 46, 170, 136
4, j, 31, 170, 272
38, t, 10, 164, 131
24, x, 7, 137, 246
97, S, 33, 179, 143
14, R, 21, 106, 95
87, t, 35, 114, 148
33, c, 21, 157, 266
84, V, 45, 167, 334
35, D, 23, 171, 342
67, r, 20, 178, 284
0, m, 24, 123, 246
80, W, 30, 110, 176
66, h, 17, 165, 264
78, S, 39, 149, 163
4, h, 38, 106, 212
60, p, 49, 100, 150
48, U, 19, 115, 138
27, T, 16, 140, 266
5, d, 14, 178, 284
6, r, 6, 200, 340
60, P, 35, 164, 164
64, r, 43, 121, 242
4, u, 36, 199, 238
39, K, 6, 199, 199
69, S, 40, 155, 248
42, r, 35, 166, 182
16, l, 47, 112, 212
62, w, 6, 107, 181
73, f, 49, 126, 126
65, C, 27, 127, 241
94, Q, 9, 194, 271
58, B, 33, 181, 307
25, x, 46, 105, 147
11, E, 50, 114, 114
46, m, 42, 170, 204
67, a, 36, 180, 251
49, Q, 18, 150, 165
100, w, 27, 156, 140
82, X, 12, 130, 143
18, q, 32, 119, 238
20, y, 32, 154, 123
42, L, 16, 199, 159
60, n, 49, 164, 278
13, c, 44, 141, 239
29, I, 45, 151, 211
8, L, 23, 121, 193
0, A, 49, 135, 202
80, C, 28, 141, 267
0, Q, 40, 103, 206
38, m, 42, 168, 319
57, S, 23, 122, 219
7, v, 33, 191, 171
15, h, 29, 132, 264
9, c, 49, 181, 217
13, T, 7, 151, 256
95, G, 37, 159, 270
46, W, 22, 186, 148
7, h, 27, 137, 246
59, U, 10, 108, 97
12, n, 43, 119, 178
62, n, 29, 126, 126
39, P, 24, 153, 275
7, S, 39, 160, 208
20, P, 50, 150, 135
89, e, 14, 187, 280
66, k, 47, 162, 226
43, S, 21, 171, 222
74, J, 16, 112, 190
27, C, 27, 196, 196
79, p, 7, 144, 273
23, u, 44, 158, 173
37, D, 42, 158, 158
91, J, 44, 177, 230
90, m, 44, 167, 233
71, T, 22, 171, 273
73, O, 23, 143, 128
80, i, 18, 106, 137
47, D, 11, 145, 130
27, q, 48, 138, 248
24, G, 35, 143, 185
89, V, 39, 171, 324
99, a, 18, 121, 145
58, l, 24, 157, 125
97, H, 43, 151, 196
38, H, 16, 109, 109
47, p, 6, 158, 158
3, E, 9, 103, 82
61, T, 22, 169, 185
97, h, 42, 162, 243
78, R, 20, 191, 171
70, E, 41, 183, 274
9, w, 38, 180, 288
58, z, 33, 198, 297
86, W, 33, 129, 180
40, n, 48, 173, 224
52, c, 43, 151, 151
56, Q, 21, 133, 146
16, X, 29, 162, 178
65, X, 43, 140, 140
78, b, 28, 156, 312
84, o, 9, 125, 200
51, F, 31, 171, 171
55, x, 31, 105, 199
44, w, 14, 160, 240
6, X, 44, 177, 194
65, m, 22, 152, 228
10, F, 21, 151, 256
