34, O, 17, 170, 272
10, D, 18, 124, 161
8, y, 14, 134, 201
85, d, 11, 172, 292
91, m, 11, 116, 208
9, C, 11, 100, 80
12, R, 16, 170, 340
51, Z, 19, 195, 234
74, w, 39, 161, 177
40, c, 36, 114, 159
30, V, 5, 147, 249
30, W, 15, 153, 306
43, V, 17, 153, 198
91, z, 22, 117, 222
18, L, 46, 176, 352
71, d, 10, 194, 329
59, k, 19, 182, 309
3, F, 47, 136, 204
55, O, 6, 118, 177
70, Y, 50, 174, 278
91, B, 50, 189, 302
7, J, 47, 169, 338
32, B, 40, 145, 174
80, J, 43, 130, 221
4, I, 43, 193, 366
68, d, 28, 129, 129
24, O, 37, 109, 98
73, m, 42, 133, 186
16, G, 47, 153, 183
9, V, 36, 154, 138
4, M, 50, 166, 332
60, t, 32, 169, 202
14, B, 19, 170, 170
77, F, 29, 154, 169
4, m, 29, 119, 107
62, i, 43, 154, 138
21, k, 50, 186, 241
2, w, 30, 158, 252
76, L, 14, 146, 116
67, B, 34, 130, 143
63, M, 39, 145, 232
51, i, 21, 179, 143
65, l, 6, 139, 166
52, q, 47, 199, 258
39, b, 27, 128, 153
58, u, 30, 172, 206
89, g, 21, 156, 234
36, f, 29, 185, 296
21, L, 49, 195, 253
28, m, 14, 170, 204
97, u, 19, 130, 260
28, w, 33, 140, 154
50, c, 43, 146, 131
90, k, 42, 113, 146
55, y, 31, 198, 257
80, t, 24, 169, 152
31, m, 50, 166, 215
4, d, 37, 162, 210
83, l, 9, 142, 142
23, B, 29, 176, 158
95, h, 36, 158, 221
66, L, 47, 190, 304
89, n, 25, 131, 209
39, W, 39, 132, 198
98, I, 18, 164, 295
63, p, 48, 182, 309
29, y, 31, 125, 112
18, j, 5, 157, 204
22, Q, 43, 184, 220
13, F, 49, 150, 255
46, g, 37, 124, 186
34, Z, 22, 118, 129
18, O, 12, 188, 376
10, H, 26, 131, 222
84, Z, 41, 140, 266
45, U, 44, 177, 159
16, n, 25, 130, 143
58, e, 24, 189, 378
66, H, 38, 141, 155
37, P, 19, 152, 121
17, j, 33, 140, 252
26, E, 34, 119, 238
55, S, 33, 134, 147
33, d, 27, 168, 319
36, F, 16, 110, 220
47, E, 44, 112, 190
89, N, 26, 165, 247
29, v, 48, 100, 160
86, h, 38, 182, 236
36, r, 12, 177, 265
97, z, 40, 152, 136
32, F, 14, 184, 147
62, s, 45, 154, 184
19, F, 28, 148, 177
59, x, 49, 100, 150
76, k, 13, 142, 198
63, z, 26, 149, 298
81, q, 6, 107, 192
22, K, 48, 154, 261
27, q, 25, 126, 151
41, A, 33, 130, 208
93, f, 25, 103, 82
88, m, 34, 122, 170
2, E, 15, 114, 182
80, v, 13, 141, 112
25, a, 44, 123, 123
6, V, 35, 163, 244
79, F, 28, 116, 220
61, I, 8, 118, 94
41, y, 35, 197, 295
73, Z, 10, 171, 290
92, h, 30, 115, 103
40, B, 10, 195, 331
39, y, 6, 192, 384
62, H, 17, 110, 154
20, R, 16, 161, 128
72, E, 20, 183, 256
1, i, 21, 180, 162
70, G, 17, 135, 256
8, Q, 43, 191, 171
58, G, 39, 162, 226
80, t, 43, 177, 354
79, x, 23, 142, 241
49, Y, 35, 174, 174
58, u, 24, 110, 209
77, F, 44, 177, 300
80, u, 45, 161, 225
17, C, 10, 198, 217
91, Z, 29, 183, 201
46, r, 43, 189, 321
36, G, 14, 119, 142
78, m, 29, 127, 228
4, P, 7, 139, 166
11, D, 22, 159, 206
45, h, 8, 119, 154
45, e, 32, 116, 92
60, Y, 25, 152, 228
83, n, 13, 176, 176
11, r, 33, 154, 215
54, v, 16, 108, 194
86, C, 39, 149, 178
12, r, 27, 195, 351
47, z, 10, 110, 143
45, S, 41, 164, 328
33, D, 23, 188, 169
92, V, 37, 132, 237
0, w, 50, 175, 280
84, a, 28, 199, 318
100, l, 17, 112, 190
82, O, 9, 123, 196
44, C, 37, 145, 203
61, K, 24, 183, 311
99, A, 25, 117, 234
100, J, 50, 128, 179
