66, f, 15, 139, 278
84, k, 32, 184, 257
8, R, 35, 122, 134
81, W, 9, 113, 226
66, J, 20, 200, 400
37, O, 10, 126, 126
7, V, 50, 109, 207
7, i, 12, 156, 296
36, L, 35, 163, 277
65, T, 43, 186, 297
20, W, 25, 146, 116
34, J, 15, 104, 93
15, j, 22, 153, 137
69, p, 12, 171, 239
57, W, 16, 104, 124
20, B, 42, 101, 131
1, B, 9, 194, 232
68, S, 46, 167, 317
9, K, 49, 142, 113
36, N, 22, 124, 198
86, k, 12, 180, 288
39, d, 23, 145, 203
25, I, 44, 136, 149
23, L, 35, 141, 225
9, b, 29, 123, 159
20, A, 16, 135, 162
7, O, 15, 190, 361
30, g, 5, 176, 246
74, I, 23, 196, 274
63, s, 42, 120, 96
76, G, 29, 182, 182
4, T, 21, 113, 214
46, P, 48, 183, 146
79, p, 15, 100, 200
34, z, 40, 171, 342
30, U, 29, 175, 315
74, f, 28, 109, 196
11, H, 18, 165, 132
48, h, 47, 112, 89
80, u, 26, 160, 304
12, l, 43, 122, 195
45, W, 20, 134, 134
9, R, 14, 189, 226
81, I, 48, 119, 119
100, w, 31, 181, 325
56, q, 9, 172, 189
85, T, 11, 127, 114
12, Z, 30, 137, 150
45, z, 44, 198, 158
45, l, 45, 167, 217
16, s, 12, 114, 159
91, j, 30, 178, 284
45, g, 34, 102, 91
68, N, 21, 195, 234
91, z, 44, 154, 246
91, q, 18, 177, 141
1, i, 29, 169, 219
62, s, 14, 151, 211
40, f, 8, 188, 300
31, A, 11, 172, 258
23, A, 29, 140, 126
54, f, 12, 147, 147
67, I, 48, 149, 149
42, W, 44, 167, 267
43, e, 13, 193, 231
59, a, 50, 108, 205
88, L, 25, 193, 154
4, q, 29, 188, 338
27, u, 23, 126, 151
60, w, 48, 200, 280
46, r, 27, 161, 177
48, s, 47, 122, 134
65, g, 30, 157, 235
61, L, 8, 131, 117
61, y, 41, 120, 192
66, t, 19, 150, 225
93, k, 28, 141, 239
92, N, 49, 195, 156
22, K, 24, 188, 282
42, x, 9, 120, 240
32, S, 13, 156, 218
5, d, 18, 158, 300
89, Y, 41, 147, 205
23, M, 25, 161, 273
34, o, 16, 190, 361
24, x, 35, 157, 141
67, Y, 32, 157, 188
11, t, 39, 139, 139
1, j, 23, 134, 147
61, o, 40, 146, 204
46, h, 29, 147, 220
15, W, 22, 146, 189
40, a, 13, 133, 239
34, a, 29, 184, 312
52, h, 39, 156, 296
35, A, 15, 137, 246
8, j, 25, 150, 180
63, m, 13, 161, 305
89, O, 6, 154, 200
43, Z, 35, 163, 163
99, t, 13, 121, 96
55, q, 27, 185, 240
87, g, 12, 136, 108
45, V, 31, 134, 241
96, L, 35, 122, 244
76, C, 24, 148, 118
63, f, 7, 176, 281
48, G, 29, 182, 163
43, T, 49, 151, 226
33, X, 19, 110, 176
33, v, 12, 112, 145
14, u, 21, 156, 280
52, X, 50, 188, 263
91, R, 34, 106, 169
60, n, 50, 105, 189
71, g, 39, 185, 296
14, H, 27, 184, 331
12, f, 37, 104, 208
59, n, 38, 142, 255
88, Z, 36, 187, 299
24, o, 49, 141, 126
89, a, 50, 147, 176
47, Z, 48, 151, 241
46, v, 6, 175, 210
9, R, 18, 131, 104
82, c, 24, 132, 132
41, Z, 43, 146, 116
54, w, 32, 110, 88
18, c, 26, 147, 249
56, H, 7, 135, 189
14, r, 25, 157, 141
45, m, 14, 151, 241
82, Y, 17, 197, 295
14, r, 9, 177, 265
84, q, 24, 172, 172
57, g, 12, 110, 209
27, D, 5, 151, 256
9, M, 49, 190, 228
42, C, 11, 178, 320
73, y, 23, 166, 182
25, L, 5, 189, 245
57, P, 13, 182, 364
54, T, 20, 142, 113
12, I, 12, 165, 214
11, I, 34, 152, 288
60, V, 8, 118, 177
78, x, 32, 131, 131
58, E, 5, 151, 302
61, m, 45, 178, 356
14, X, 18, 117, 210
83, T, 20, 199, 238
69, Y, 22, 155, 310
98, R, 23, 153, 168
57, r, 14, 165, 280
88, X, 17, 161, 241
77, H, 26, 182, 327
80, X, 43, 123, 123
75, w, 37, 133, 212
100, T, 32, 193, 173
75, P, 44, 103, 175
91, w, 45, 176, 246
93, w, 9, 175, 297
11, n, 31, 160, 176
40, s, 11, 188, 263
50, f, 46, 111, 133
28, i, 25, 130, 156
66, w, 39, 130, 182
98, x, 31, 104, 145
35, V, 11, 134, 147
72, R, 9, 160, 224
54, u, 44, 177, 247
34, E, 45, 183, 366
45, j, 41, 147, 279
78, A, 25, 168, 218
95, j, 5, 198, 198
49, z, 37, 183, 347
94, j, 19, 184, 202
36, W, 41, 150, 210
5, R, 49, 150, 270
6, H, 24, 126, 163
78, S, 31, 168, 151
79, w, 11, 120, 180
41, t, 50, 156, 296
46, q, 13, 106, 148
95, U, 24, 188, 338
79, l, 36, 197, 394
99, p, 32, 169, 338
45, S, 46, 108, 151
93, q, 13, 101, 202
82, O, 12, 124, 136
44, v, 19, 161, 193
81, N, 9, 167, 300
10, k, 12, 103, 103
65, I, 33, 177, 336
48, L, 17, 106, 169
28, J, 41, 175, 332
83, O, 40, 155, 263
98, p, 7, 105, 126
70, A, 32, 106, 169
8, l, 26, 112, 145
50, v, 46, 109, 109
41, W, 39, 115, 138
100, x, 12, 114, 205
86, p, 37, 167, 167
4, P, 28, 165, 165
24, X, 46, 104, 83
85, s, 44, 200, 280
49, y, 46, 196, 313
67, G, 10, 165, 247
29, n, 9, 104, 208
73, e, 6, 148, 251
80, r, 20, 133, 252
26, T, 36, 153, 260
68, u, 16, 172, 240
11, j, 28, 200, 200
75, X, 21, 106, 159
93, z, 18, 146, 160
14, w, 41, 195, 175
3, V, 40, 171, 222
25, o, 39, 150, 255
87, x, 39, 155, 155
98, w, 17, 118, 141
82, N, 42, 159, 286
30, o, 19, 178, 284
89, J, 34, 172, 137
8, n, 6, 111, 144
32, K, 30, 190, 304
46, T, 36, 144, 115
16, J, 37, 173, 242
85, U, 6, 194, 310
74, k, 38, 128, 217
84, C, 41, 105, 105
29, Q, 43, 186, 279
39, y, 31, 179, 179
29, c, 37, 156, 312
31, i, 7, 165, 132
26, A, 7, 109, 141
91, p, 45, 103, 154
84, b, 44, 189, 264
10, j, 22, 159, 206
58, P, 25, 180, 342
14, H, 31, 195, 175
28, X, 34, 163, 130
59, a, 19, 115, 92
3, F, 19, 145, 130
99, q, 17, 121, 108
59, N, 19, 179, 196
55, F, 9, 130, 104
2, o, 31, 148, 177
98, Q, 40, 173, 207
83, J, 5, 134, 268
64, M, 21, 169, 219
78, d, 24, 157, 314
12, q, 19, 183, 329
41, i, 5, 185, 370
59, f, 46, 123, 123
20, W, 48, 194, 271
9, d, 13, 157, 282
97, m, 10, 197, 197
90, Y, 18, 152, 121
72, U, 13, 150, 285
61, O, 35, 176, 193
3, i, 28, 194, 329
28, o, 44, 102, 91
9, i, 44, 158, 221
58, m, 39, 112, 201
9, C, 36, 196, 156
96, g, 6, 140, 252
96, s, 42, 132, 264
36, X, 10, 169, 270
17, D, 18, 149, 253
37, S, 48, 104, 166
54, M, 37, 104, 176
2, y, 46, 112, 123
42, G, 12, 150, 240
37, I, 15, 188, 263
15, s, 5, 142, 269
94, f, 19, 112, 134
95, B, 39, 142, 213
2, u, 9, 178, 178
20, w, 31, 195, 370
56, r, 24, 159, 254
17, f, 19, 115, 230
23, b, 5, 120, 192
60, j, 49, 186, 316
90, W, 43, 174, 139
35, I, 48, 110, 154
55, F, 10, 131, 157
81, P, 49, 193, 193
87, A, 43, 151, 256
100, f, 25, 134, 254
32, f, 42, 194, 291
45, W, 31, 139, 264
67, W, 23, 140, 252
97, q, 24, 168, 302
56, y, 50, 149, 193
44, x, 12, 153, 260
57, l, 24, 135, 162
29, V, 39, 142, 113
78, a, 18, 161, 322
33, o, 36, 149, 193
28, Z, 36, 110, 187
53, u, 37, 127, 177
23, L, 26, 134, 174
35, f, 31, 138, 165
66, b, 29, 195, 253
68, h, 6, 120, 120
48, z, 19, 169, 202
39, u, 25, 194, 232
47, l, 32, 105, 199
58, f, 49, 138, 234
36, Q, 7, 191, 152
17, Z, 37, 159, 286
6, C, 23, 100, 190
87, q, 36, 189, 151
89, y, 41, 182, 327
57, d, 14, 139, 111
23, F, 28, 171, 205
33, P, 31, 110, 187
20, Q, 21, 164, 164
37, j, 17, 181, 325
47, n, 29, 174, 208
85, Y, 18, 185, 203
85, H, 30, 157, 125
52, f, 42, 131, 235
54, r, 33, 158, 126
67, M, 38, 105, 157
52, t, 10, 134, 214
48, D, 5, 132, 198
65, Z, 38, 141, 197
81, J, 9, 187, 168
12, J, 35, 136, 272
72, D, 44, 131, 117
17, s, 45, 176, 193
24, M, 23, 153, 290
24, q, 21, 191, 286
89, p, 10, 158, 142
85, W, 13, 200, 220
76, z, 34, 166, 332
7, h, 24, 150, 270
93, B, 15, 147, 264
69, D, 12, 153, 137
50, b, 41, 175, 332
48, G, 17, 100, 90
23, y, 11, 128, 102
65, t, 31, 106, 137
48, M, 23, 154, 231
54, y, 36, 179, 304
99, F, 32, 101, 101
97, A, 38, 147, 117
74, G, 9, 118, 153
99, f, 34, 163, 260
11, s, 28, 197, 275
13, V, 38, 156, 234
18, t, 6, 131, 170
13, a, 41, 114, 102
25, n, 26, 188, 300
14, g, 43, 161, 322
93, L, 26, 133, 133
3, G, 35, 150, 210
96, R, 13, 143, 128
27, Q, 28, 115, 115
25, H, 16, 164, 328
54, n, 21, 186, 260
22, c, 6, 102, 142
